date,ticker,open,high,low,close,adj_close,volume,ret,ret2,rv1_var,rv5_var,regime,hv1_var,hv5_var,ewma1_var,ewma5_var,garch1_var,garch5_var,gjr1_var,gjr5_var,rv_d,rv_w,rv_m,har1_var,har5_var,ens1_var,ens5_var
2000-01-18,JPM,49.29166793823242,49.66666793823242,46.83333206176758,47.33333206176758,22.232872009277344,5296650,-3.969507306779528,15.756988258576063,18.55295737792599,49.41675698097795,calm,,,5.204257485338973,26.02128742669486,,,,,15.756988258576063,7.313732585523705,,,,,
2000-01-18,SPY,145.34375,146.625,145.1875,145.8125,91.36774444580078,6488500,-0.7898745883111374,0.6239018652596888,0.6577578265681939,5.909881245571061,calm,,,1.4196498067691272,7.0982490338456365,,,,,0.6239018652596888,1.3402200930681496,,,,,
2000-01-19,JPM,48.16666793823242,50.25,48.16666793823242,49.41666793823242,23.211435317993164,15734700,4.3073144043505796,18.55295737792599,0.007115441653092268,49.033556237442006,calm,,,5.837421331733198,29.18710665866599,,,,,18.55295737792599,9.88335139619559,,,,,
2000-01-19,SPY,145.3125,147.0,145.0,147.0,92.11177062988281,6157900,0.8110227041015522,0.6577578265681939,2.3789868944660753,7.289194162046808,calm,,,1.3719049302785609,6.859524651392804,,,,,0.6577578265681939,1.1819762491142123,,,,,
2000-01-20,JPM,50.25,50.66666793823242,48.5,49.375,23.191864013671875,7770300,-0.0843530773184492,0.007115441653092268,2.3429176848070155,49.1230255769209,calm,,,6.600353494504766,33.00176747252383,,,,,0.007115441653092268,9.806711247488401,,,,,
2000-01-20,SPY,146.96875,146.96875,143.8125,144.75,90.70194244384766,5800100,-1.5423964777144932,2.3789868944660753,0.04671641923218146,5.526243577481476,calm,,,1.3290561040559388,6.645280520279694,,,,,2.3789868944660753,1.4578388324093614,,,,,
2000-01-21,JPM,49.25,49.33333206176758,48.41666793823242,48.625,22.83957862854004,5160600,-1.5306592320980577,2.3429176848070155,0.007339400042937607,36.66731816300509,calm,,,6.204759211333665,31.023796056668328,,,,,2.3429176848070155,9.82460511538418,,,,,
2000-01-21,SPY,145.5,145.5,144.0625,144.4375,90.50611114501953,6244800,-0.21613981408380423,0.04671641923218146,8.266824410709667,11.974187416235807,calm,,,1.392051951480547,6.960259757402735,,,,,0.04671641923218146,1.105248715496295,,,,,
2000-01-24,JPM,49.58333206176758,49.70833206176758,48.125,48.66666793823242,22.859153747558594,6459150,0.08567029848750153,0.007339400042937607,4.847010692726831,25.75734059715586,calm,,,5.973048719742065,29.86524359871033,,,,,0.007339400042937607,7.333463632601019,,,,,
2000-01-24,SPY,145.65625,145.84375,139.40625,140.34375,87.94092559814453,7896900,-2.8752085856002982,8.266824410709667,1.2752101252725851,12.625495676248704,calm,,,1.311331819545645,6.556659097728224,,,,,8.266824410709667,2.3948374832471613,,,,,
2000-01-25,JPM,48.66666793823242,50.5,48.66666793823242,49.75,23.368000030517578,7579950,2.2015927626895104,4.847010692726831,24.82667877728555,32.031061996515426,calm,,,5.615106160560117,28.075530802800586,,,,,4.847010692726831,5.151468119431172,,,,,
2000-01-25,SPY,140.515625,141.9375,139.0,141.9375,88.93962860107422,9942500,1.1292520202650005,1.2752101252725851,0.6332812735425395,12.601019123223049,calm,,,1.7286613750154864,8.643306875077432,,,,,1.2752101252725851,2.5250991352497403,,,,,
2000-01-26,JPM,50.25,52.66666793823242,50.0,52.29166793823242,24.561838150024414,8386650,4.9826377328966585,24.82667877728555,7.998592878005029,40.02253943286736,calm,,,5.56902043249012,27.8451021624506,,,,,24.82667877728555,6.406212399303085,,,,,
2000-01-26,SPY,141.0,141.546875,140.09375,140.8125,88.23466491699219,5158100,-0.7957897169117853,0.6332812735425395,0.1602016208151247,10.3822338495721,calm,,,1.7014543000309124,8.507271500154562,,,,,0.6332812735425395,2.52020382464461,,,,,
2000-01-27,JPM,52.95833206176758,54.33333206176758,52.375,53.79166793823242,25.266407012939453,8165850,2.8281783674310623,7.998592878005029,25.851828403424626,63.531450151484975,calm,,,6.724479933177847,33.62239966588923,,,,,7.998592878005029,8.004507886573473,,,,,
2000-01-27,SPY,141.84375,142.21875,138.125,140.25,87.88220977783203,10922700,-0.40025194667249864,0.1602016208151247,10.043498038798496,20.379015469138416,calm,,,1.63736391844161,8.18681959220805,,,,,0.1602016208151247,2.0764467699144196,,,,,
2000-01-28,JPM,53.04166793823242,53.04166793823242,51.08333206176758,51.125,24.013856887817383,7500000,-5.084469333512065,25.851828403424626,25.85182840342459,89.37593915486663,calm,,,6.800926709867478,34.00463354933739,,,,,25.851828403424626,12.706290030296994,,,,,
2000-01-28,SPY,139.4375,140.0625,135.53125,135.875,85.14076232910156,11916200,-3.169147841107842,10.043498038798496,7.17038076947497,19.282571827903716,calm,,,1.548734180584021,7.743670902920105,,,,,10.043498038798496,4.075803093827682,,,,,
2000-01-31,JPM,51.20833206176758,54.33333206176758,51.20833206176758,53.79166793823242,25.266407012939453,7160250,5.084469333512062,25.85182840342459,13.877647489402674,98.40657595154246,calm,,,7.943980811480908,39.71990405740454,,,,,25.85182840342459,17.875187830973324,,,,,
2000-01-31,SPY,135.8125,139.671875,135.0,139.5625,87.45142364501953,10768700,2.677756667338347,7.17038076947497,0.9611439586579065,18.968505661289036,calm,,,2.05842001207689,10.29210006038445,,,,,7.17038076947497,3.8565143655807432,,,,,
2000-02-01,JPM,54.95833206176758,56.33333206176758,54.20833206176758,55.83333206176758,26.225400924682617,9651000,3.725271465195882,13.877647489402674,2.7404634840490396,76.32036065830597,calm,,,9.01845166699753,45.09225833498765,,,,,13.877647489402674,19.681315190308492,,,,,
2000-02-01,SPY,139.75,141.6875,138.53125,140.9375,88.31299591064453,8419900,0.9803794972651695,0.9611439586579065,0.007860188688256898,18.34308457643476,calm,,,2.365137657520775,11.825688287603874,,,,,0.9611439586579065,3.7937011322578074,,,,,
2000-02-02,JPM,55.33333206176758,56.125,54.25,54.91666793823242,25.794830322265625,7126200,-1.6554345302817142,2.7404634840490396,0.9633160993880956,69.28508387968903,calm,,,9.31000341634184,46.5500170817092,,,,,2.7404634840490396,15.264072131661194,,,,,
2000-02-02,SPY,141.28125,142.25,140.375,141.0625,88.39132690429688,6205900,0.08865770518266812,0.007860188688256898,2.235499881226277,20.418382836845907,calm,,,2.280898035589003,11.404490177945014,,,,,0.007860188688256898,3.668616915286951,,,,,
2000-02-03,JPM,55.66666793823242,56.58333206176758,53.5,55.45833206176758,26.04924964904785,9200250,0.9814866781511075,0.9633160993880956,3.0384563282396573,46.47171180450406,calm,,,8.915831020404271,44.57915510202135,,,,,0.9633160993880956,13.857016775937804,,,,,
2000-02-03,SPY,140.875,143.25,140.0,143.1875,89.72284698486328,7997500,1.4951588147171113,2.235499881226277,0.17261852110630324,10.547503319153716,calm,,,2.144515764774958,10.722578823874791,,,,,2.235499881226277,4.0836765673691815,,,,,
2000-02-04,JPM,55.0,55.54166793823242,54.375,54.5,25.5991153717041,5115150,-1.7431168429682669,3.0384563282396573,0.2849226349349317,20.9048060360144,calm,,,8.4386801251433,42.1934006257165,,,,,3.0384563282396573,9.294342360900812,,,,,
2000-02-04,SPY,143.1875,144.0,142.125,142.59375,89.35084533691406,4925400,-0.41547385129067177,0.17261852110630324,0.02356960300406283,3.4006921526828084,calm,,,2.1499748117620374,10.749874058810187,,,,,0.17261852110630324,2.109500663830743,,,,,
2000-02-07,JPM,54.79166793823242,55.58333206176758,54.5,54.79166793823242,25.73612403869629,4684200,0.5337814486612772,0.2849226349349317,11.821532616865536,18.848691163477262,calm,8.596026675641827,42.98013337820913,8.114666697329081,40.57333348664541,,,,,0.2849226349349317,4.18096120720288,,,,,
2000-02-07,SPY,142.5625,142.78125,141.4375,142.375,89.21377563476562,5845800,-0.15352394928499863,0.02356960300406283,1.8269755482163088,4.266523742241211,calm,2.1356556622212595,10.678278311106297,2.0313334343226934,10.156667171613467,,,,,0.02356960300406283,0.6801384305365613,,,,,
2000-02-08,JPM,56.04166793823242,57.41666793823242,56.0,56.70833206176758,26.636383056640625,6318600,3.438245572507225,11.821532616865536,6.787507622010161,22.895735301438382,calm,8.657761109604898,43.28880554802449,7.644882053585432,38.22441026792716,,,,,11.821532616865536,3.7697382326954525,,,,,
2000-02-08,SPY,143.96875,144.5625,143.625,144.3125,90.42782592773438,4936400,1.351656594041663,1.8269755482163088,4.506671018262872,8.765334571815826,calm,2.2354053425088396,11.177026712544198,1.9108676044435755,9.554338022217877,,,,,1.8269755482163088,0.8533047484482419,,,,,
2000-02-09,JPM,56.625,57.58333206176758,54.95833206176758,55.25,25.951391220092773,9818550,-2.605284556821032,6.787507622010161,0.09075207294235713,22.02317127499264,calm,8.73443735378947,43.672186768947356,7.8954810873822385,39.47740543691119,,,,,6.787507622010161,4.579147060287676,,,,,
2000-02-09,SPY,144.46875,144.46875,141.265625,141.28125,88.52837371826172,8511500,-2.1228921353339816,4.506671018262872,0.03957999478814584,6.569414685377695,calm,2.3876618100229288,11.938309050114643,1.9058340810699395,9.529170405349698,,,,,4.506671018262872,1.7530669143631648,,,,,
2000-02-10,JPM,55.41666793823242,55.83333206176758,54.25,55.41666793823242,26.029687881469727,6880500,0.30125084720604045,0.09075207294235713,0.36398144893939405,19.34869639569238,calm,8.747599189155672,43.73799594577836,7.829002679459914,39.14501339729957,,,,,0.09075207294235713,4.404634254998529,8.475433197033938,,,,
2000-02-10,SPY,141.625,142.5625,140.875,141.5625,88.70467376708984,6690600,0.1989472160854377,0.03957999478814584,4.210174677259516,10.606970841530908,calm,2.347562256339487,11.737811281697434,2.0618842973015155,10.309421486507578,,,,,0.03957999478814584,1.3138829370755387,2.141267116280487,,,,
2000-02-11,JPM,55.5,56.66666793823242,54.66666793823242,55.08333206176758,25.87312126159668,7052550,-0.6033087509222737,0.36398144893939405,19.42478710138852,38.488560862145974,calm,8.82289331681577,44.114466584078855,7.36470764306886,36.8235382153443,,,,,0.36398144893939405,3.869739279138476,8.232665839050885,,,,
2000-02-11,SPY,141.84375,141.9375,138.03125,138.6875,86.90311431884766,9849800,-2.051871018670403,4.210174677259516,0.3412342282161128,10.924635466742957,calm,2.4246909259473344,12.123454629736672,1.9405460391507132,9.702730195753567,,,,,4.210174677259516,2.121394168306181,2.266776099504198,,,,
2000-02-14,JPM,54.83333206176758,55.625,52.70833206176758,52.70833206176758,24.757564544677734,5904750,-4.4073560216289,19.42478710138852,6.240586900668074,32.907615145948505,calm,9.63862403603494,48.1931201801747,6.944664071421091,34.72332035710545,,,,,19.42478710138852,7.697712172429195,9.097869062514498,,,,
2000-02-14,SPY,139.78125,139.78125,138.3125,139.5,87.41224670410156,8528800,0.5841525727206145,0.3412342282161128,1.2654626441404764,10.363122562667126,calm,2.327472101467911,11.637360507339556,2.0767237574372417,10.383618787186208,,,,,0.3412342282161128,2.184927093348591,2.2368470199690056,,,,
2000-02-15,JPM,53.375,55.0,53.08333206176758,54.04166793823242,25.383827209472656,8965500,2.4981166707478004,6.240586900668074,3.788152570939542,29.908260094877885,calm,8.79667121087871,43.98335605439355,7.6934714532191375,38.46735726609569,,,,,6.240586900668074,6.581523029189701,9.279102633211767,,,,
2000-02-15,SPY,139.25,141.21875,137.796875,141.078125,88.401123046875,11078300,1.12492783952593,1.2654626441404764,2.202198942380374,8.058650486784627,calm,2.4041520520497555,12.020760260248778,1.9725943856839738,9.862971928419869,,,,,1.2654626441404764,2.0726245125334244,2.2121104581664137,,,,
2000-02-16,JPM,54.0,54.79166793823242,52.66666793823242,53.0,24.894554138183594,4829700,-1.9463176952747314,3.788152570939542,2.0312253368719806,31.84873335880751,calm,8.352901960391037,41.764509801955185,7.6062983800660735,38.031491900330366,,,,,3.788152570939542,5.981652018975577,8.884789258529079,,,,
2000-02-16,SPY,140.375,140.9375,138.796875,139.0,87.09895324707031,8845400,-1.4839807756101067,2.202198942380374,0.2687785221464769,8.287849014142958,calm,2.431707739325789,12.158538696628945,1.930166481191364,9.65083240595682,,,,,2.202198942380374,1.611730097356925,2.229534020458461,,,,
2000-02-17,JPM,53.75,54.33333206176758,51.875,52.25,24.54227066040039,5716200,-1.425210628949974,2.0312253368719806,22.425513551650653,53.91026546151877,calm,8.504105592990229,42.52052796495114,7.377209631518482,36.886048157592406,,,,,2.0312253368719806,6.3697466717615026,8.260890943906164,,,,
2000-02-17,SPY,140.4375,140.4375,138.21875,138.28125,86.64856719970703,7584200,-0.5184385423041741,0.2687785221464769,4.710169160572704,8.787843497456144,calm,2.348042065868681,11.740210329343405,1.9464884288627047,9.732442144313524,,,,,0.2687785221464769,1.6575698028285912,2.213392050316951,,,,
2000-02-18,JPM,52.04166793823242,52.375,49.70833206176758,49.83333206176758,23.407146453857422,8121300,-4.735558420255277,22.425513551650653,10.822866053867406,45.30834441399765,calm,9.629518939865552,48.147594699327755,7.056450573839692,35.28225286919846,,,,,22.425513551650653,10.782053092303753,8.436916224530014,,,,
2000-02-18,SPY,138.875,138.875,134.625,135.3125,84.78829956054688,9409200,-2.1702924136099044,4.710169160572704,0.0646987697059909,8.511308038946023,calm,2.5364163774967934,12.682081887483967,1.845825834459731,9.229129172298654,,,,,4.710169160572704,1.757568699491229,2.3975925654989743,,,,
2000-02-22,JPM,50.66666793823242,52.58333206176758,50.08333206176758,51.5,24.190004348754883,7068600,3.2898124648477163,10.822866053867406,0.026123374812918463,39.0938808881425,calm,10.13034511571652,50.6517255785826,7.978594352508351,39.892971762541755,,,,,10.822866053867406,9.06166888279953,8.928541252357936,,,,
2000-02-22,SPY,135.1875,136.34375,133.53125,134.96875,84.57290649414062,16415400,-0.2543595284356198,0.0646987697059909,1.3780360826865274,8.623881477492075,calm,2.1766686515832974,10.883343257916486,2.0176864340265093,10.088432170132545,,,,,0.0646987697059909,1.7022616077892043,2.2923976507371524,,,,
2000-02-23,JPM,51.58333206176758,52.79166793823242,51.04166793823242,51.58333206176758,24.22913360595703,4452900,0.16162727125370416,0.026123374812918463,3.214969426426996,38.52069774362995,calm,9.926419465875101,49.632097329375505,8.149250654589894,40.74625327294947,,,,,0.026123374812918463,7.8187761776285,8.823232420085477,,,,
2000-02-23,SPY,135.625,137.46875,134.5,136.5625,85.5715560913086,12119000,1.173897816117965,1.3780360826865274,4.138167367728756,10.559849902840456,calm,2.1829929184886137,10.914964592443068,1.900507174167278,9.50253587083639,,,,,1.3780360826865274,1.7247762954984147,2.352912180894168,,,,
2000-02-24,JPM,51.5,51.70833206176758,49.75,50.66666793823242,23.798568725585938,5199900,-1.793033582068946,3.214969426426996,0.027104394980001358,36.516576801737976,calm,8.79719834870328,43.985991743516394,7.661863017803275,38.30931508901637,,,,,3.214969426426996,7.7041395487259905,8.969033784921116,,,,
2000-02-24,SPY,136.6875,137.03125,133.09375,133.8125,83.84840393066406,17375000,-2.0342486002769564,4.138167367728756,0.13151701536620158,10.422588396060181,calm,2.3382608991431586,11.691304495715793,1.869158908678433,9.345794543392165,,,,,4.138167367728756,2.111969980568091,2.165245951667763,,,,
2000-02-25,JPM,51.08333206176758,52.5,49.91666793823242,50.58333206176758,23.75942039489746,4644300,-0.16463412459147514,0.027104394980001358,7.1930278667048295,21.28409111679215,calm,8.304349880389307,41.521749401946536,7.395049402320698,36.975247011603486,,,,,0.027104394980001358,7.303315360347595,8.749947135023532,,,,
2000-02-25,SPY,135.1875,136.71875,133.125,133.328125,83.54487609863281,10559900,-0.3626527476336028,0.13151701536620158,4.310062674328428,10.022481909815905,calm,2.3377564958623283,11.68878247931164,2.005299416221453,10.026497081107264,,,,,0.13151701536620158,2.084517679212036,2.1132599012174724,,,,
2000-02-28,JPM,51.16666793823242,53.5,50.91666793823242,51.95833206176758,24.40526580810547,6051000,2.68198207799844,7.1930278667048295,4.58866708133992,15.049892144264664,calm,7.414950763016514,37.07475381508257,6.952972701880256,34.76486350940128,,,,,7.1930278667048295,4.25681822335843,7.948417548178956,,,,
2000-02-28,SPY,133.375,136.6875,132.71875,136.125,85.29745483398438,13397800,2.076069043728659,4.310062674328428,0.9207519622276567,10.87853510233757,calm,2.1033215344924048,10.516607672462024,1.8928724721701375,9.464362360850687,,,,,4.310062674328428,2.0044963819631807,2.280386328525922,,,,
2000-02-29,JPM,51.79166793823242,54.0,51.79166793823242,53.08333206176758,24.93369483947754,6166950,2.142117429400153,4.58866708133992,8.638487492824861,23.662256262276607,calm,6.298091976993622,31.49045988496811,6.96737601176973,34.83688005884865,,,,,4.58866708133992,3.009978428852933,7.793420921057813,,,,
2000-02-29,SPY,136.0625,137.4375,135.75,137.4375,86.119873046875,8242500,0.9595582120057421,0.9207519622276567,0.5255907916720856,10.026089811323128,calm,1.7682875053478628,8.841437526739314,2.037903884299635,10.189519421498174,,,,,0.9207519622276567,2.175707020467514,2.3149567985901283,,,,
2000-03-01,JPM,53.25,54.66666793823242,52.58333206176758,54.66666793823242,25.677404403686523,4866300,2.9391303973836993,8.638487492824861,3.1279167459844754,23.575203581834085,calm,6.015235721486367,30.076178607431835,6.824653475943941,34.12326737971971,,,,,8.638487492824861,4.732451252455322,7.01099633421237,,,,
2000-03-01,SPY,137.625,139.0,137.21875,138.4375,86.74649047851562,6868000,0.7249764076658534,0.5255907916720856,0.0045807667782918286,5.892503210372666,calm,1.7431295094808799,8.7156475474044,1.970874768975316,9.85437384487658,,,,,0.5255907916720856,2.0052179622646253,1.8823246509934732,,,,
2000-03-02,JPM,53.66666793823242,54.08333206176758,53.16666793823242,53.70833206176758,25.22726821899414,3583800,-1.768591740901352,3.1279167459844754,0.48406571757556843,24.032164904429653,calm,6.034336646615065,30.171683233075328,6.933483516956796,34.66741758478398,,,,,3.1279167459844754,4.715040716366817,5.9780912588741835,,,,
2000-03-02,SPY,138.6875,139.125,137.34375,138.53125,86.80522155761719,7600200,0.06768136211906368,0.0045807667782918286,3.4410352553256267,9.20202145033209,calm,1.7427581608431055,8.713790804215527,1.8841577303371222,9.42078865168561,,,,,0.0045807667782918286,1.1785006420745328,1.5566064690527148,,,,
2000-03-03,JPM,54.66666793823242,54.91666793823242,52.91666793823242,54.08333206176758,25.403398513793945,5981400,0.695748314820502,0.48406571757556843,7.899904706258497,24.73904174398332,calm,6.005552144985114,30.02776072492557,6.705149510698456,33.52574755349228,,,,,0.48406571757556843,4.806432980885931,5.369292087427496,,,,
2000-03-03,SPY,140.4375,141.71875,139.71875,141.125,88.43048858642578,12770300,1.8550027642366538,3.4410352553256267,0.9585620309761226,5.850520806979785,calm,1.8092959614290354,9.046479807145177,1.7713831125235922,8.85691556261796,,,,,3.4410352553256267,1.8404042900664177,1.6693288007194296,,,,
2000-03-06,JPM,55.29166793823242,56.25,54.83333206176758,55.625,26.127534866333008,5691450,2.8106769124640594,7.899904706258497,3.868242989297591,24.018617651940993,calm,6.267019087116971,31.335095435584854,6.331884483111082,31.65942241555541,,,,,7.899904706258497,4.947808348796665,5.603812142982471,,,,
2000-03-06,SPY,140.8125,141.34375,138.75,139.75,87.56892395019531,11967100,-0.9790618116217804,0.9585620309761226,3.815099649576691,8.74486849432882,calm,1.8455219091738002,9.227609545869,1.8715622410917143,9.357811205458571,,,,,0.9585620309761226,1.1701041613959566,1.7125425208234233,,,,
2000-03-07,JPM,55.625,56.125,54.0,54.54166793823242,25.618682861328125,4566900,-1.9667849372256212,3.868242989297591,12.237579336466935,27.617709495583068,calm,6.466050294324265,32.330251471621324,6.425965696499927,32.12982848249963,,,,,3.868242989297591,4.803723530388199,5.735854274341994,,,,
2000-03-07,SPY,140.0,140.15625,135.21875,137.046875,85.8750991821289,20062000,-1.9532280075753294,3.815099649576691,0.0157475820520447,8.23502528470878,calm,2.01747146826396,10.0873573413198,1.8167822284847788,9.083911142423894,,,,,3.815099649576691,1.7489736988657636,1.7843425102938968,,,,
2000-03-08,JPM,53.83333206176758,54.29166793823242,52.41666793823242,52.66666793823242,24.737977981567383,5247750,-3.4982251694919433,12.237579336466935,7.0454847061160795,31.53527745571467,calm,6.3446324156621206,31.7231620783106,6.272502334067787,31.362511670338936,,,,,12.237579336466935,5.523541899116614,6.153996229261415,,,,
2000-03-08,SPY,136.46875,137.84375,135.03125,136.875,85.76740264892578,11808500,-0.12548937027511414,0.0157475820520447,8.297270502926247,16.527715020856736,calm,1.886748707531585,9.433743537657925,1.9366812737502936,9.683406368751468,,,,,0.0157475820520447,1.6470050569417556,1.777212013064158,,,,
2000-03-09,JPM,52.5,54.16666793823242,52.04166793823242,54.08333206176758,25.403398513793945,3979500,2.654333194253517,7.0454847061160795,9.306376915714294,40.3575886538534,calm,6.490089102828884,32.45044551414442,6.630406954211736,33.15203477105868,,,,,7.0454847061160795,6.307055491142934,6.461294505224196,,,,
2000-03-09,SPY,137.25,140.875,136.125,140.875,88.27385711669922,5500900,2.8804983080929327,8.297270502926247,0.28493925348828875,13.371619019019398,calm,2.159714419777784,10.798572098888918,1.8214252522483985,9.107126261241993,,,,,8.297270502926247,3.3055430041713465,2.1532893266969846,,,,
2000-03-10,JPM,53.33333206176758,54.375,51.83333206176758,52.45833206176758,24.640134811401367,5311350,-3.0506354937478672,9.306376915714294,3.000778387044343,35.45846233463924,calm,6.907904871959424,34.53952435979712,6.655311619325997,33.276558096629984,,,,,9.306376915714294,8.07151773077068,6.346969246080957,,,,
2000-03-10,SPY,140.1875,142.0,139.53125,140.125,87.80390930175781,7924600,-0.5337970152485763,0.28493925348828875,1.2074646527395736,13.620521640782847,calm,2.1701047892923877,10.850523946461939,2.2099759672890698,11.04987983644535,,,,,0.28493925348828875,2.6743238038038792,2.0831967678457106,,,,
2000-03-13,JPM,51.75,54.125,51.41666793823242,53.375,25.070688247680664,4723350,1.7322754939801992,3.000778387044343,1.7848243763847083,33.375043721726364,calm,7.099766813321863,35.49883406660931,6.814375537109295,34.071877685546475,,,,,3.000778387044343,7.0916924669278485,6.174845189946146,,,,
2000-03-13,SPY,136.6875,140.46875,135.6875,138.59375,86.8443603515625,10540500,-1.098846965113693,1.2074646527395736,2.0467191339327138,11.852141125138871,calm,2.0147967975985863,10.073983987992932,2.094473764461023,10.472368822305116,,,,,1.2074646527395736,2.724104328156569,1.9332328421401064,,,,
2000-03-14,JPM,53.66666793823242,53.95833206176758,52.33333206176758,52.66666793823242,24.737977981567383,4129650,-1.335973194485843,1.7848243763847083,25.906161076053102,47.04362546131253,calm,6.197451828277849,30.987259141389245,6.585559708105397,32.927798540526986,,,,,1.7848243763847083,6.675008744345273,6.251848476466254,,,,
2000-03-14,SPY,139.28125,140.09375,136.15625,136.625,85.61077880859375,8263900,-1.4306359194193028,2.0467191339327138,5.31852401731656,17.154917560403383,calm,2.0931594273510314,10.465797136755157,2.041253217757736,10.20626608878868,,,,,2.0467191339327138,2.3704282250277737,2.0244664393739504,,,,
2000-03-15,JPM,51.91666793823242,56.125,51.45833206176758,55.41666793823242,26.029687881469727,8861700,5.08980953239442,25.906161076053102,65.37055892409565,105.36869967929209,calm,7.21588564258531,36.07942821292655,6.297515588202155,31.487577941010777,,,,,25.906161076053102,9.408725092262506,7.412856641335059,,,,
2000-03-15,SPY,136.875,140.4375,136.0625,139.8125,87.60807037353516,10300800,2.3061925369137244,5.31852401731656,20.844290517223698,29.701937574700835,calm,2.3157531628966184,11.578765814483091,2.0415811727282347,10.207905863641173,,,,,5.31852401731656,3.430983512080677,2.0748459548310887,,,,
2000-03-16,JPM,56.625,60.25,56.125,60.08333206176758,28.221660614013672,15634950,8.085206176968875,65.37055892409565,0.9334581681859312,96.99578093176375,calm,10.059589019787749,50.29794509893875,7.474034317473214,37.370171587366066,,,,,65.37055892409565,21.07373993585842,9.501300815094474,,,,
2000-03-16,SPY,141.625,146.84375,140.875,146.34375,91.70057678222656,25601400,4.565554787451761,20.844290517223698,0.43403849148432233,29.85103681269687,calm,3.229300774444241,16.146503872221206,2.2381977434035343,11.190988717017671,,,,,20.844290517223698,5.940387514940167,3.006803058876888,,,,
2000-03-17,JPM,59.5,61.5,59.0,60.66666793823242,28.495647430419922,11889150,0.9661563890933658,0.9334581681859312,24.992838002042706,118.9878405467621,calm,9.828881284076955,49.144406420384776,10.947825793870564,54.73912896935282,,,,,0.9334581681859312,19.399156186352748,9.26006769089074,,,,
2000-03-17,SPY,145.8125,148.0,145.4375,146.9375,92.30670928955078,10272900,0.6588159769498022,0.43403849148432233,0.26190864035258826,28.90548080030988,calm,3.2024517302179984,16.012258651089994,3.354563309832745,16.772816549163725,,,,,0.43403849148432233,5.970207362539374,2.9690110519379713,,,,
2000-03-20,JPM,60.0,60.33333206176758,56.33333206176758,57.70833206176758,27.10609245300293,8076150,-4.999283748902707,24.992838002042706,37.11502989142767,154.31804606180506,calm,9.984551402688103,49.92275701344052,10.346963736329485,51.734818681647425,,,,,24.992838002042706,23.79756810935242,10.223917028668156,,,,
2000-03-20,SPY,146.875,147.34375,144.78125,146.1875,91.83551788330078,12502300,-0.511770104981317,0.26190864035258826,4.126372947857305,30.985134614234475,calm,2.905877204859185,14.529386024295924,3.1793318207318393,15.896659103659196,,,,,0.26190864035258826,5.781096160061976,2.880816038209436,,,,
